id,name,external_id,external_id_type,entity_type,place_id,province_id,autonomous_region_id,dir3,ute_id,administration_level,parent_id,nifs,custom_place_id,is_contractor,is_assignee,slug,address,postal_code,country_name,country_code,place_name,import_pending
5740,Alcaldía del Ayuntamiento de El Frago,,,4,50151,50,2,L01501092,,,,{P5011000F},,t,f,alcaldadelayuntamientodeelfrago,"Plaza Mayor, 5",50610,España,ES,Luna,f
7591,Alcaldía del Ayuntamiento de El Pinar de El Hierro,,,4,38901,38,5,L01389013,,,,{P3800032I},,t,f,alcaldadelayuntamientodeelpinardeelhierro,"Jose Padrón Machín, s/n",38914,España,ES,"Pinar de El Hierro, El",f
5252,Alcaldía del Ayuntamiento de Darro,,,4,18154,18,1,L01180634,,,,{P1806500C},,t,f,alcaldadelayuntamientodedarro,Plaza del Ayuntamiento,18181,España,ES,"Peza, La",f
13740,Alcaldía del Ayuntamiento de El Piñero,,,4,49158,49,7,L01491585,,,,{P4917400F},,t,f,alcaldadelayuntamientodeelpiero,"Calle Mayor, 28",49715,España,ES,"Piñero, El",f
22942,Alcaldía del Ayuntamiento de El Maderal,,,4,49102,49,7,L01491027,,,,{P4911500I},,t,f,alcaldadelayuntamientodeelmaderal,,,,,,f
27266,Alcaldía del Ayuntamiento de El Campo de Peñaranda,,,4,37077,37,7,L01370779,,,,{P3707700E},,t,f,alcaldadelayuntamientodeelcampodepearanda,,,,,,f
40774,Alcaldía del Ayuntamiento de El Valle de Altomira,,,4,16240,16,8,L01161739,,,,{P1609800F},,t,f,alcaldadelayuntamientodeelvalledealtomira,"Plaza Francisco Ruiz Jarabo, 1",16510,España,ES,Vellisca,f
31685,Alcaldía del Ayuntamiento de El Granado,,,4,21037,21,1,L01210372,,,,{P2103700G},,t,f,alcaldadelayuntamientodeelgranado,"C/ Plaza, 47",21594,España,ES,"Granado, El",f
43073,Alcaldía del Ayuntamiento de El Acebrón,,,4,16002,16,8,L01160029,,,,{P1600200H},,t,f,alcaldadelayuntamientodeelacebrn,"Ctra. Torrubia, 1",16412,España,ES,"Acebrón, El",f
43600,Alcaldía del Ayuntamiento de El Cuervo,,,4,44250,44,2,L01440928,,,,{P4409400A},,t,f,alcaldadelayuntamientodeelcuervo,"Plaza, 1",44134,España,ES,Veguillas de la Sierra,f
4280,Alcaldia del Ayuntamiento de Dodro,,,4,15033,15,12,L01150336,,,,{P1503300D},,t,f,alcaldiadelayuntamientodedodro,"Tallós, 32",15981,España,ES,Dodro,f
44205,Alcaldía del Ayuntamiento de El Saucejo,,,4,41090,41,1,L01410900,,,,{P4109000B},,t,f,alcaldadelayuntamientodeelsaucejo,Plaza Constitución 12,41650,España,ES,"Saucejo, El",f
3293,Pleno del Ayuntamiento de El Sauzal,,,4,38041,38,5,L01380414,,,,{P3804100J},,t,f,plenodelayuntamientodeelsauzal,"Constitución, 3",38360,España,ES,"Sauzal, El",f
42982,Pleno del Ayuntamiento de Daya Nueva,,,4,3061,3,10,L01030612,,,,{P0306100I},,t,f,plenodelayuntamientodedayanueva,"Avenida Constitución, 1",3159,España,ES,Daya Nueva,f
237169,Pleno del Ayuntamiento de Dalías,,,4,4038,4,1,L01040388,,,,{P0403800F},,t,f,plenodelayuntamientodedalas,"Plaza Del Ayuntamiento, Nº 1",4750,España,ES,Dalías,f
29931,Pleno del Ayuntamiento de Deià,,,4,7061,7,4,L01070184,,,,{P0701800E},,t,f,plenodelayuntamientodedei,"Porxo, 4",7179,España,ES,Sóller,f
66726,Alcaldía del Ayuntamiento de Corral-Rubio,,,4,2061,2,8,L01020273,,,,{P0202700A},,t,f,alcaldadelayuntamientodecorralrubio,Plaza del Caudillo nº 7,2693,España,ES,Pétrola,f
45499,Alcaldía del Ayuntamiento de Dúrcal,,,4,18149,18,1,L01180711,,,,{P1807300G},,t,f,alcaldadelayuntamientodedrcal,"Plaza de España, 1",18650,España,ES,Villa de Otura,f
28470,Alcaldía del Ayuntamiento de El Bosque,,,4,11011,11,1,L01110110,,,,{P1101100D},,t,f,alcaldadelayuntamientodeelbosque,Plaza de la Constitución nº 2,11670,España,ES,"Bosque, El",f
44340,Junta de Gobierno del Ayuntamiento de El Casar,,,4,19071,19,8,L01190714,,,,{P1908500J},,t,f,juntadegobiernodelayuntamientodeelcasar,"Plaza de la Constitución, 1",19170,España,ES,"Casar, El",f
52627,Alcaldía del Ayuntamiento de El Barco de Ávila,,,4,5021,5,7,L01050219,,,,{P0502100A},,t,f,alcaldadelayuntamientodeelbarcodevila,"Calle del Arco, 2",5600,España,ES,"Barco de Ávila, El",f
6557,Alcaldía del Ayuntamiento de Covelo,,,4,36013,36,12,L01360139,,,,{P3601300A},,t,f,alcaldadelayuntamientodecovelo,Praza do Mestre Cerviño 2,36872,España,ES,Covelo,f
6659,Alcaldía del Ayuntamiento de El Toboso,,,4,45167,45,8,L01451679,,,,{P4516800B},,t,f,alcaldadelayuntamientodeeltoboso,"Plaza de la Constitución, 7",45820,España,ES,"Toboso, El",f
9443,Alcaldía del Ayuntamiento de El Robledo,,,4,13901,13,8,L01139014,,,,{P1309900G},,t,f,alcaldadelayuntamientodeelrobledo,Plaza Virgen del Prado,13114,España,ES,"Robledo, El",f
19758,Alcaldía del Ayuntamiento de Dosbarrios,,,4,45059,45,8,L01450591,,,,{P4505900C},,t,f,alcaldadelayuntamientodedosbarrios,,,,,,f
41282,Alcaldía del Ayuntamiento de Cuntis,,,4,36015,36,12,L01360157,,,,{P3601500F},,t,f,alcaldadelayuntamientodecuntis,Plaza de la Constitución nº 4,36670,España,ES,Cuntis,f
41566,Alcaldía del Ayuntamiento de Coria del Río,,,4,41034,41,1,L01410346,,,,{P4103400J},,t,f,alcaldadelayuntamientodecoriadelro,"C/ Cervantes, 69",41100,España,ES,Coria del Río,f
42137,Alcaldía del Ayuntamiento de Ciempozuelos,,,4,28040,28,13,L01280409,,,,{P2804000D},,t,f,alcaldadelayuntamientodeciempozuelos,"Plaza de la Constitución, s/n",28350,España,ES,Ciempozuelos,f
42622,Alcaldía del Ayuntamiento de Constantina,,,4,41033,41,1,L01410331,,,,{P4103300B},,t,f,alcaldadelayuntamientodeconstantina,"C/ Eduardo Dato, 7",41450,España,ES,Constantina,f
44530,Alcaldía del Ayuntamiento de Daimús,,,4,46113,46,10,L01461136,,,,{P4611500B},,t,f,alcaldadelayuntamientodedaims,,,,,,f
52145,Alcaldía del Ayuntamiento de Cuzcurrita de Río Tirón,,,4,26056,26,17,L01260563,,,,{P2605600B},,t,f,alcaldadelayuntamientodecuzcurritaderotirn,,,,,,f
29116,Alcaldía del Ayuntamiento de Costur,,,4,12049,12,10,L01120496,,,,{P1204900C},,t,f,alcaldadelayuntamientodecostur,"Plaza Mayor, 15",12119,España,ES,Costur,f
79986,Alcaldía del Ayuntamiento de Dos Aguas,,,4,46115,46,10,L01461154,,,,{P4611700H},,t,f,alcaldadelayuntamientodedosaguas,"Av. Marqués de Dos Aguas, 6",46198,España,ES,Millares,f
45498,Alcaldia del Ayuntamiento de Cobisa,,,4,45052,45,8,L01450529,,,,{P4505200H},,t,f,alcaldiadelayuntamientodecobisa,"Plaza de la Concordia, 1",45111,España,ES,Cobisa,f
10293,Alcaldía del Ayuntamiento de Duruelo de la Sierra ,,,4,42078,42,7,L01420780,,,,{P4212400H},,t,f,alcaldadelayuntamientodeduruelodelasierra,c/ La Iglesia s/n,42158,España,ES,Duruelo de la Sierra,f
12603,Alcaldía del Ayuntamiento de Covaleda,,,4,42069,42,7,L01420695,,,,{P4210800A},,t,f,alcaldadelayuntamientodecovaleda,"Plaza Mayor, 1",42157,España,ES,Covaleda,f
3915,Alcaldía del Ayuntamiento de Corbera,,,4,46098,46,10,L01460983,,,,{P4610000D},,t,f,alcaldadelayuntamientodecorbera,"Plaça Major, 16",46612,España,ES,Corbera,f
4297,Alcaldía del Ayuntamiento de Colmenar,,,4,29043,29,1,L01290430,,,,{P2904300G},,t,f,alcaldadelayuntamientodecolmenar,"Plaza de España, 7",29170,España,ES,Colmenar,f
4598,Alcaldía del Ayuntamiento de Crevillent,,,4,3059,3,10,L01030591,,,,{P0305900C},,t,f,alcaldadelayuntamientodecrevillent,"Mayor, 9",3330,España,ES,Crevillent,f
5349,Alcaldía del Ayuntamiento de Cuevas Bajas,,,4,29047,29,1,L01290477,,,,{P2904700H},,t,f,alcaldadelayuntamientodecuevasbajas,C/ Real,29220,España,ES,Cuevas Bajas,f
7524,Alcaldía del Ayuntamiento de Cortes de Pallás,,,4,46099,46,10,L01460996,,,,{P4610100B},,t,f,alcaldadelayuntamientodecortesdepalls,"Ruhaya, s/n",46199,España,ES,Cortes de Pallás,f
11104,Alcaldía del Ayuntamiento de El Castellar,,,4,44070,44,2,L01440700,,,,{P4407000A},,t,f,alcaldadelayuntamientodeelcastellar,"Plaza Mayor, 3",44409,España,ES,"Castellar, El",f
9386,Alcaldia del Ayuntamiento de Coripe,,,4,41035,41,1,L01410359,,,,{P4103500G},,t,f,alcaldiadelayuntamientodecoripe,"Plaza de san Pedro, 12",41780,España,ES,Coripe,f
43435,JUNTA DEL AYUNTAMIENTO DE CÓMPETA,,,4,29045,29,1,L01290458,,,,{P2904500B},,t,f,juntadelayuntamientodecmpeta,"C/Rampa, 1",29754,España,ES,Cómpeta,f
75702,Alcaldía del Ayuntamiento de Coca,,,4,40057,40,7,L01400576,,,,{P4006500E},,t,f,alcaldadelayuntamientodecoca,"Plaza Mayor, 1",40480,España,ES,Coca,f
11768,Alcaldía del Ayuntamiento de Corpa,,,4,28048,28,13,L01280480,,,,{P2804800G},,t,f,alcaldadelayuntamientodecorpa,"Plaza Constitucion, 1",28811,España,ES,Corpa,f
11442,Pleno del Ayuntamiento de Cumbres Mayores,,,4,21029,21,1,L01210293,,,,{P2102900D},,t,f,plenodelayuntamientodecumbresmayores,Plaza España nº 1,21380,España,ES,Cumbres Mayores,f
6520,Alcaldia del Ayuntamiento de Cotes,,,4,46100,46,10,L01461000,,,,{P4610200J},,t,f,alcaldiadelayuntamientodecotes,"Plaza Joaquín Martinez, 1",46294,España,ES,Cotes,f
30278,Alcaldía del Ayuntamiento de Chucena,,,4,21030,21,1,L01210307,,,,{P2103000B},,t,f,alcaldadelayuntamientodechucena,,,,,,f
41359,Junta de Gobierno Local del Ayuntamiento de Cuevas del Almanzora,,,4,4035,4,1,L01040353,,,,{P0403500B},,t,f,juntadegobiernolocaldelayuntamientodecuevasdelalmanzora,"Plaza De La Constitución, 1",4610,España,ES,Cuevas del Almanzora,f
42229,Alcaldía del Ayuntamiento de Cuevas del Becerro,,,4,29067,29,1,L01290483,,,,{P2904800F},,t,f,alcaldadelayuntamientodecuevasdelbecerro,"C/ Real, 41",29470,España,ES,Málaga,f
42868,Alcaldía del Ayuntamiento de Corcubión,,,4,15028,15,12,L01150281,,,,{P1502800D},,t,f,alcaldadelayuntamientodecorcubin,"Plaza José Carrera, 1",15130,España,ES,Corcubión,f
17360,Alcaldía del Ayuntamiento de Cubla,,,4,44239,44,2,L01440892,,,,{P4409100G},,t,f,alcaldadelayuntamientodecubla,"Plaza José María Regal, 1",44191,España,ES,Valacloche,f
52399,Alcaldía del Ayuntamiento de Cebanico,,,4,24052,24,7,L01240520,,,,{P2405400I},,t,f,alcaldadelayuntamientodecebanico,"Calle San Roque, 3",24892,España,ES,Cebanico,f
2472,Alcaldía del Ayuntamiento de Colomera,,,4,18051,18,1,L01180515,,,,{P1805200A},,t,f,alcaldadelayuntamientodecolomera,Virgen de la Cabeza nº 9,18564,España,ES,Colomera,f
8996,Pleno del Ayuntamiento de Comillas,,,4,39024,39,6,L01390247,,,,{P3902400E},,t,f,plenodelayuntamientodecomillas,"Plaza Joaquín del Piélago, 1 bajo",39520,España,ES,Comillas,f
5756,Alcaldía del Ayuntamiento de Cehegín,,,4,30017,30,14,L01300177,,,,{P3001700H},,t,f,alcaldadelayuntamientodecehegn,"C/ López Chicheri, nº 5",30430,España,ES,Cehegín,f
7677,Alcaldía del Ayuntamiento de Coirós,,,4,15027,15,12,L01150275,,,,{P1502700F},,t,f,alcaldadelayuntamientodecoirs,Coirós de Arriba 16,15316,España,ES,Coirós,f
4171,Alcaldia del Ayuntamiento de Cheste,,,4,46109,46,10,L01461094,,,,{P4611100A},,t,f,alcaldiadelayuntamientodecheste,"Dr. Cajal, 1",46380,España,ES,Cheste,f
43013,Alcaldía del Ayuntamiento de Chilches Xilxes,,,4,12053,12,10,L01120537,,,,{P1205300E},,t,f,alcaldadelayuntamientodechilchesxilxes,"España, 5 -  ",12592,España,ES,Chilches/Xilxes,f
4338,Alcaldía del Ayuntamiento de Chulilla,,,4,46112,46,10,L01461120,,,,{P4611400E},,t,f,alcaldadelayuntamientodechulilla,,,,,,f
4233,Alcaldía del Ayuntamiento de Cigales,,,4,47050,47,7,L01470506,,,,{P4705100H},,t,f,alcaldadelayuntamientodecigales,"Plaza Mayor, nº 1",47270,España,ES,Cigales,f
46244,Pleno del Ayuntamiento de Checa,,,4,19104,19,8,L01191039,,,,{P1912400G},,t,t,plenodelayuntamientodecheca,"Plaza Lorenzo Arrrazola, 1",19310,España,ES,Chequilla,f
2756,Alcaldía del Ayuntamiento de Cillorigo de Liébana ,,,4,39022,39,6,L01390226,,,,{P3902200I},,t,f,alcaldadelayuntamientodecillorigodelibana,"Avda. Luis Cuevas, 4",39584,España,ES,Cillorigo de Liébana,f
173476,Alcaldía del Ayuntamiento de Chirivel,,,4,4037,4,1,L01040372,,,,{P0403700H},,t,f,alcaldadelayuntamientodechirivel,"Calle Paseo, 1",4825,España,ES,Chirivel,f
16902,Alcaldía del Ayuntamiento de Cilleruelo de Arriba,,,4,9104,9,7,L01091046,,,,{P0927500I},,t,f,alcaldadelayuntamientodecilleruelodearriba,,,,,,f
19503,Alcaldía del Ayuntamiento de Cimanes del Tejar,,,4,24055,24,7,L01240554,,,,{P2405700B},,t,f,alcaldadelayuntamientodecimanesdeltejar,"Avda. San Andrés, nº 27",24272,España,ES,Cimanes del Tejar,f
40838,Alcaldía del Ayuntamiento de Cella,,,4,44076,44,2,L01440769,,,,{P4407600H},,t,f,alcaldadelayuntamientodecella,"Plaza Mayor, 1",44370,España,ES,Cella,f
43148,Alcaldía del Ayuntamiento de Cervera del Río Alhama,,,4,26047,26,17,L01260472,,,,{P2604700A},,t,f,alcaldadelayuntamientodecerveradelroalhama,Plaza de la Constitución s/n,26520,España,ES,Cervera del Río Alhama,f
45047,Alcaldía del Ayuntamiento de Celadas,,,4,44075,44,2,L01440756,,,,{P4407500J},,t,f,alcaldadelayuntamientodeceladas,,,,,,f
9912,Alcaldía del Ayuntamiento de Cifuentes,,,4,19086,19,8,L01190864,,,,{P1910100E},,t,f,alcaldadelayuntamientodecifuentes,"Plaza Mayor, 1",19420,España,ES,Cifuentes,f
6515,Alcaldía del Ayuntamiento de Cilleros,,,4,10064,10,11,L01100648,,,,{P1006500A},,t,f,alcaldadelayuntamientodecilleros,"Plaza de San Blas, 1 ",10895,España,ES,Cilleros,f
4858,Alcaldía del Ayuntamiento de Ciruelos,,,4,45050,45,8,L01450507,,,,{P4505000B},,t,f,alcaldadelayuntamientodeciruelos,"Plaza de España, 1",45314,España,ES,Ciruelos,f
183176,Alcaldía del Ayuntamiento de Castilblanco,,,4,6035,6,11,L01060359,,,,{P0603500J},,t,f,alcaldadelayuntamientodecastilblanco,"Plaza de España, 1",6680,España,ES,Castilblanco,f
201815,Alcaldia del Ayuntamiento de Cazalilla,,,4,23027,23,1,L01230275,,,,{P2302700F},,t,f,alcaldiadelayuntamientodecazalilla,"Plaza de la Constitución, 1",23628,España,ES,Espelúy,f
219411,Alcaldía del Ayuntamiento de Castelnou,,,4,44129,44,2,L01440677,,,,{P4406700G},,t,f,alcaldadelayuntamientodecastelnou,"Plaza de la Villa, 1",44592,España,ES,Jatiel,f
17874,Junta de Gobierno Local del Ayuntamiento de Castro Caldelas,,,4,32023,32,12,L01320230,,,,{P3202400B},,t,f,juntadegobiernolocaldelayuntamientodecastrocaldelas,"R/ Do Concello, 1",32760,España,ES,Castro Caldelas,f
112232,Alcaldía del Ayuntamiento de Cerdá,,,4,46096,46,10,LO1460961,,,,{P4609800J},,t,f,alcaldadelayuntamientodecerd,"Plaza Bandera de España, 8 -  ",46813,España,ES,Cerdà,f
75355,Alcaldía del Ayuntamiento de Cerezo,,,4,10063,10,11,L01100633,,,,{P1006400D},,t,f,alcaldadelayuntamientodecerezo,"Plaza Mayor, 1",10663,España,ES,Jaraicejo,f
7217,Alcaldía del Ayuntamiento de Cerceda,,,4,15024,15,12,L01150243,,,,{P1502400C},,t,f,alcaldadelayuntamientodecerceda,"Avda. Meson, 21",15185,España,ES,Cerceda,f
45646,Alcaldía del Ayuntamiento de Chimillas,,,4,22125,22,2,L01220968,,,,{P2213400A},,t,f,alcaldadelayuntamientodechimillas,"Plaza Juan Pablo II, 1",22194,España,ES,Huesca,f
11093,Alcaldía del Ayuntamiento de Cazalla de la Sierra,,,4,41032,41,1,L01410325,,,,{P4103200D},,t,f,alcaldadelayuntamientodecazalladelasierra,Plaza Doctor Nosea,41370,España,ES,Cazalla de la Sierra,f
204292,Alcaldía del Ayuntamiento de Chillarón del Rey,,,4,19106,19,8,L01191060,,,,{P1912700J},,t,f,alcaldadelayuntamientodechillarndelrey,"Arrabal, 1",19128,España,ES,Sacedón,f
22209,Alcaldía del Ayuntamiento de Cedillo,,,4,10062,10,11,L01100627,,,,{P1006300F},,t,f,alcaldadelayuntamientodecedillo,Plaza de la Constitución,10513,España,ES,Cedillo,f
64525,Alcaldía del Ayuntamiento de Cenlle,,,4,32025,32,12,L01320258,,,,{P3202600G},,t,f,alcaldadelayuntamientodecenlle,Lugar Trasariz,32454,España,ES,Cenlle,f
11585,Alcaldía del Ayuntamiento de Cetina,,,4,50081,50,2,L01500819,,,,{P5008100I},,t,f,alcaldadelayuntamientodecetina,"Plaza De La Villa, 4",50292,España,ES,Cetina,f
13771,Alcaldía del Ayuntamiento de Chella ,,,4,46107,46,10,L01461075,,,,{P4610900E},,t,f,alcaldadelayuntamientodechella,Plaza Iglesia,46821,España,ES,Chella,f
106215,Alcaldía del Ayuntamiento de Castroponce,,,4,47046,47,7,L01470468,,,,{P4704700F},,t,f,alcaldadelayuntamientodecastroponce,"C/ PLAZA MAYOR, 1",47664,España,ES,Castroponce,f
14129,Alcaldía del Ayuntamiento de Cerdido,,,4,15025,15,12,L01150256,,,,{P1502500J},,t,f,alcaldadelayuntamientodecerdido,"As Felgosa, 1 A Barqueira",15569,España,ES,Cerdido,f
136435,Alcaldía del Ayuntamiento de Cerezo de Río Tirón ,,,4,9098,9,7,L01090986,,,,{P0910100G},,t,f,alcaldadelayuntamientodecerezoderotirn,Avda. Andrés de Cerezo s/n,9270,España,ES,Redecilla del Campo,f
230790,Alcaldía del Ayuntamiento de Chilluévar,,,4,23030,23,1,L01230308,,,,{P2303000J},,t,f,alcaldadelayuntamientodechilluvar,"Avenida Andalucía, 6",23477,España,ES,Chilluévar,f
14622,Alcaldía del Ayuntamiento de Cheles,,,4,6042,6,11,L01060423,,,,{P0604200F},,t,f,alcaldadelayuntamientodecheles,Plaza Díaz Ambrona,6105,España,ES,Cheles,f
212521,Alcaldía del Ayuntamiento de Castillejo-Sierra,,,4,16070,16,8,L01160702,,,,{P1607100C},,t,f,alcaldadelayuntamientodecastillejosierra,"Plaza de la Serranía, 1",16141,España,ES,Portilla,f
10933,Alcaldia del Ayuntamiento de Castillejar,,,4,18045,18,1,L01180457,,,,{P1804600C},,t,f,alcaldiadelayuntamientodecastillejar,"Calle Agua , 6",18818,España,ES,Castilléjar,f
40769,Alcaldía del Ayuntamiento de Cascante del Río,,,4,44239,44,2,L01440645,,,,{P4406400D},,t,f,alcaldadelayuntamientodecascantedelro,"Hontanar, 1",44191,España,ES,Valacloche,f
29574,Alcaldía del Ayuntamiento de Carucedo,,,4,24041,24,7,L01240418,,,,{P2404300B},,t,f,alcaldadelayuntamientodecarucedo,"Avenida del Bierzo, nº33",24442,España,ES,Carucedo,f
5525,Alcaldía del Ayuntamiento de Castuera,,,4,6036,6,11,L01060362,,,,{P0603600H},,t,f,alcaldadelayuntamientodecastuera,,,,,,f
5825,Alcaldía del Ayuntamiento de Castropodame,,,4,24049,24,7,L01240495,,,,{P2405100E},,t,f,alcaldadelayuntamientodecastropodame,"C/ San Juan, 2 ",24314,España,ES,Castropodame,f
8075,Alcaldía del Ayuntamiento de Castellar de la Frontera,,,4,11013,11,1,L01110131,,,,{P1101300J},,t,f,alcaldadelayuntamientodecastellardelafrontera,Plaza Andalucía,11350,España,ES,Castellar de la Frontera,f
9802,Alcaldía del Ayuntamiento de Castilfalé,,,4,24042,24,7,L01240423,,,,{P2404400J},,t,f,alcaldadelayuntamientodecastilfal,,,,,,f
12868,Alcaldía del Ayuntamiento de Cervatos de la Cueza,,,4,34055,34,7,L01340552,,,,{P3405600B},,t,f,alcaldadelayuntamientodecervatosdelacueza,,,,,,f
13220,Alcaldía del Ayuntamiento de Chimeneas,,,4,18175,18,1,L01180613,,,,{P1806200J},,t,f,alcaldadelayuntamientodechimeneas,"Plaza José Salvatierra, nº1",18329,España,ES,Santa Fe,f
13862,Alcaldía del Ayuntamiento de Castellar,,,4,23025,23,1,L01230256,,,,{P2302500J},,t,f,alcaldadelayuntamientodecastellar,"Plaza de la Constitución, 1",23260,España,ES,Castellar,f
42979,Pleno del Ayuntamiento de Castiello de Jaca,,,4,22130,22,2,L01220860,,,,{P2211700F},,t,f,plenodelayuntamientodecastiellodejaca,"Plaza San Martín, s/n",22710,España,ES,Jaca,f
17949,Alcaldía del Ayuntamiento de Casarrubios del Monte,,,4,45041,45,8,L01450417,,,,{P4504100A},,t,f,alcaldadelayuntamientodecasarrubiosdelmonte,,,,,,f
62823,Alcaldía del Ayuntamiento de Casarrubuelos,,,4,28036,28,13,L01280360,,,,{P2803600B},,t,f,alcaldadelayuntamientodecasarrubuelos,"Plaza de la Constitución, 1",28977,España,ES,Casarrubuelos,f
18280,Alcaldía del Ayuntamiento de Casarabonela,,,4,29040,29,1,L01290402,,,,{P2904000C},,t,f,alcaldadelayuntamientodecasarabonela,Plaza Buenavista s/n,29566,España,ES,Casarabonela,f
43052,Alcaldía del Ayuntamiento de Casas Altas,,,4,46087,46,10,LO1460879,,,,{P4608900I},,t,f,alcaldadelayuntamientodecasasaltas,"Calle Molino, 1 - ",46147,España,ES,Casas Altas,f
16761,Alcaldía del Ayuntamiento de Casas de Reina,,,4,6034,6,11,L01060346,,,,{P0603400C},,t,f,alcaldadelayuntamientodecasasdereina,Plaza de España 1,6960,España,ES,Casas de Reina,f
46562,Alcaldia del Ayuntamiento de Casas de Don Antonio,,,4,10052,10,11,L01100529,,,,{P1005300G},,t,f,alcaldiadelayuntamientodecasasdedonantonio,"Plaza de España, s/n",10162,España,ES,Casas de Don Antonio,f
3212,Junta de Gobierno Local del Ayuntamiento de Carrascal de Barregas,,,4,37087,37,7,L01370877,,,,{P3708700D},,t,f,juntadegobiernolocaldelayuntamientodecarrascaldebarregas,"Emilia Pardo Bazán, 26-28",37192,España,ES,Carrascal de Barregas,f
8371,Pleno del Ayuntamiento de Cañamares,,,4,16091,16,8,L01160480,,,,{P1604900I},,t,f,plenodelayuntamientodecaamares,"Plaza Nacional, 1",16890,España,ES,Fuertescusa,f
4873,Junta de Gobierno del Ayuntamiento de Carrión de Calatrava,,,4,13031,13,8,L01130317,,,,{P1303100J},,t,f,juntadegobiernodelayuntamientodecarrindecalatrava,"Plaza de la Constitución, 1",13150,España,ES,Carrión de Calatrava,f
42187,Pleno del Ayuntamiento de Cangas de Onís,,,4,33012,33,3,L01330122,,,,{P3301200F},,t,f,plenodelayuntamientodecangasdeons,"Avda. de Covadonga, 21",33550,España,ES,Cangas de Onís,f
217398,Alcaldía del Ayuntamiento de Castañar de Ibor,,,4,10060,10,11,L01100605,,,,{P1006100J},,t,f,alcaldadelayuntamientodecastaardeibor,"Plaza de España, 1",10340,España,ES,Castañar de Ibor,f
6012,Alcaldía del Ayuntamiento de Casatejada,,,4,10058,10,11,L01100588,,,,{P1005900D},,t,f,alcaldadelayuntamientodecasatejada,"Plaza de España,1",10520,España,ES,Casatejada,f
7159,Alcaldía del Ayuntamiento de Caravia,,,4,33013,33,3,L01330138,,,,{P3301300D},,t,f,alcaldadelayuntamientodecaravia,"Del Ayuntamiento, núm. 9",33344,España,ES,Caravia,f
7230,ALCALDÍA DEL AYUNTAMIENTO DE CARMONITA,,,4,6031,6,11,L01060310,,,,{P0603100I},,t,f,alcaldadelayuntamientodecarmonita,,,,,,f
6901,Alcaldía del Ayuntamiento de Cardeñajimeno,,,4,9086,9,7,L01090742,,,,{P0907700I},,t,f,alcaldadelayuntamientodecardeajimeno,Calle La Encina 1,9193,España,ES,Castrillo del Val,f
9385,Alcaldía del Ayuntamiento de Canet d'en Berenguer,,,4,46082,46,10,LO1460826,,,,{P4608400J},,t,f,alcaldadelayuntamientodecanetdenberenguer,"Plaza del Ayuntamiento, 1",46529,España,ES,Canet d'En Berenguer,f
11078,Alcaldía del Ayuntamiento de Castielfabib,,,4,46092,46,10,L01460924,,,,{P4609400I},,t,f,alcaldadelayuntamientodecastielfabib,,,,,,f
12228,Alcaldía del Ayuntamiento de Casasimarro,,,4,16066,16,8,L01160663,,,,{P1606700A},,t,f,alcaldadelayuntamientodecasasimarro,,,,,,f
12472,Alcaldía del Ayuntamiento de Cartes,,,4,39018,39,6,L01390187,,,,{P3901800G},,t,f,alcaldadelayuntamientodecartes,Camino Real,39311,España,ES,Cartes,f
